2018-04-05 13:09:05, -20, 1166
2018-04-05 13:09:06, -20, 1326
2018-04-05 13:09:07, -20, 1271
2018-04-05 13:09:07, -21, 1010
2018-04-05 13:09:08, -21, 912
2018-04-05 13:09:09, -21, 1020
2018-04-05 13:09:10, -21, 946
2018-04-05 13:09:13, -21, 1007
2018-04-05 13:09:13, -20, 1136
2018-04-05 13:09:15, -20, 1224
2018-04-05 13:09:15, -21, 912
2018-04-05 13:09:16, -21, 1020
2018-04-05 13:09:16, -21, 1059
2018-04-05 13:09:17, -21, 946
2018-04-05 13:09:18, -20, 1006
2018-04-05 13:09:19, -20, 1101
2018-04-05 13:09:19, -21, 1158
2018-04-05 13:09:22, -19, 1252
2018-04-05 13:09:23, -20, 1149
2018-04-05 13:09:28, -21, 1094
2018-04-05 13:09:33, -20, 1217
2018-04-05 13:09:35, -20, 1282
2018-04-05 13:09:37, -20, 1006
2018-04-05 13:09:37, -21, 1160
2018-04-05 13:09:38, -17, 1528
2018-04-05 13:09:44, -19, 1292
2018-04-05 13:09:44, -21, 946
2018-04-05 13:09:45, -20, 1134
2018-04-05 13:09:48, -21, 987
2018-04-05 13:09:50, -21, 1148
2018-04-05 13:09:52, -20, 1259
2018-04-05 13:09:53, -19, 1133
2018-04-05 13:09:53, -20, 1218
2018-04-05 13:09:55, -20, 1209
2018-04-05 13:09:57, -21, 1115
2018-04-05 13:09:59, -21, 984
2018-04-05 13:09:59, -20, 1269
2018-04-05 13:09:59, -18, 1264
2018-04-05 13:10:00, -20, 1136
2018-04-05 13:10:01, -21, 1091
2018-04-05 13:10:02, -21, 1133
2018-04-05 13:10:03, -21, 1058
2018-04-05 13:10:04, -21, 1086
2018-04-05 13:10:07, -21, 1059
2018-04-05 13:10:07, -21, 1342
2018-04-05 13:10:08, -19, 1251
2018-04-05 13:10:09, -21, 1090
2018-04-05 13:10:11, -20, 1208
2018-04-05 13:10:16, -21, 1124
2018-04-05 13:10:17, -18, 1498
2018-04-05 13:10:20, -20, 1007
2018-04-05 13:10:20, -21, 1054
2018-04-05 13:10:23, -20, 1220
2018-04-05 13:10:26, -20, 1151
2018-04-05 13:10:28, -21, 946
2018-04-05 13:10:33, -21, 1149
2018-04-05 13:10:33, -21, 1164
2018-04-05 13:10:34, -18, 1341
2018-04-05 13:10:35, -20, 1152
2018-04-05 13:10:38, -20, 1100
2018-04-05 13:10:40, -20, 1008
2018-04-05 13:10:41, -21, 1132
2018-04-05 13:10:41, -21, 986
2018-04-05 13:10:41, -21, 1013
2018-04-05 13:10:42, -21, 968
2018-04-05 13:10:42, -20, 1006
2018-04-05 13:10:43, -21, 984
2018-04-05 13:10:43, -20, 1137
2018-04-05 13:10:44, -20, 1130
2018-04-05 13:10:47, -20, 1078
2018-04-05 13:10:48, -21, 935
2018-04-05 13:10:52, -20, 1385
2018-04-05 13:10:53, -21, 993
2018-04-05 13:10:54, -17, 1488
2018-04-05 13:10:59, -20, 1253
2018-04-05 13:10:59, -20, 1277
2018-04-05 13:10:59, -18, 1250
2018-04-05 13:11:00, -20, 1064
2018-04-05 13:11:01, -20, 1006
2018-04-05 13:11:01, -20, 1060
2018-04-05 13:11:03, -21, 984
2018-04-05 13:11:09, -21, 1018
2018-04-05 13:11:10, -20, 1204
2018-04-05 13:11:11, -21, 935
2018-04-05 13:11:12, -21, 958
2018-04-05 13:11:14, -20, 1175
2018-04-05 13:11:20, -21, 980
2018-04-05 13:11:20, -21, 1040
2018-04-05 13:11:21, -20, 1150
2018-04-05 13:11:21, -21, 1041
2018-04-05 13:11:22, -21, 984
2018-04-05 13:11:22, -20, 1170
2018-04-05 13:11:23, -21, 1053
2018-04-05 13:11:23, -21, 984
2018-04-05 13:11:24, -20, 1079
2018-04-05 13:11:26, -20, 1000
2018-04-05 13:11:28, -21, 935
2018-04-05 13:11:30, -20, 1172
2018-04-05 13:11:31, -21, 1076
2018-04-05 13:11:31, -21, 1259
2018-04-05 13:11:32, -20, 1211
2018-04-05 13:11:34, -20, 1035
2018-04-05 13:11:36, -19, 1133
2018-04-05 13:11:37, -21, 984
2018-04-05 13:11:41, -20, 1116
2018-04-05 13:11:41, -20, 1071
2018-04-05 13:11:41, -20, 1205
2018-04-05 13:11:43, -20, 1101
2018-04-05 13:11:43, -21, 1059
2018-04-05 13:11:45, -21, 935
2018-04-05 13:11:50, -21, 935
2018-04-05 13:11:50, -19, 1212
2018-04-05 13:11:52, -21, 1082
2018-04-05 13:11:54, -20, 1154
2018-04-05 13:11:56, -17, 1437
2018-04-05 13:12:00, -21, 1260
2018-04-05 13:12:02, -20, 1082
2018-04-05 13:12:02, -20, 1080
2018-04-05 13:12:02, -21, 1064
2018-04-05 13:12:04, -21, 1097
2018-04-05 13:12:04, -20, 1146
2018-04-05 13:12:05, -19, 1101
2018-04-05 13:12:05, -21, 1043
2018-04-05 13:12:06, -19, 1124
2018-04-05 13:12:07, -20, 1176
2018-04-05 13:12:09, -21, 1020
2018-04-05 13:12:10, -19, 1205
2018-04-05 13:12:12, -21, 1082
2018-04-05 13:12:14, -21, 1041
2018-04-05 13:12:14, -21, 987
